# Wink sensor recording
# Sensor: ADS1291
# Start timestamp millis: 1779202081700
# Start time: 2026-05-19 16:48:01
# Signals: ADS1291_EXG
# ADS1291 enabled: true
# ADS1291 sample_rate_hz: 250
# ADS1291 gain: 6
# ADS1291 mode: 1
# ADS1291 mode_label: EEG
sample_index,ADS1291_EXG
1538,723500.0
1539,723411.0
1540,722075.0
1541,721288.0
1542,722168.0
1543,723536.0
1544,723339.0
1545,722036.0
1546,721246.0
1547,722226.0
1548,723584.0
1549,723290.0
1550,722037.0
1551,721272.0
1552,722146.0
1553,723466.0
1554,723393.0
1555,722162.0
1556,721338.0
1557,722367.0
1558,723472.0
1559,723315.0
1560,722113.0
1561,721144.0
1562,722037.0
1563,723404.0
1564,723348.0
1565,722072.0
1566,721047.0
1567,722019.0
1568,723416.0
1569,723299.0
1570,722124.0
1571,721176.0
1572,721975.0
1573,723422.0
1574,723174.0
1575,721854.0
1576,721105.0
1577,722073.0
1578,723479.0
1579,723304.0
1580,721898.0
1581,721183.0
1582,722138.0
1583,723439.0
1584,723172.0
1585,721922.0
1586,721065.0
1587,722060.0
1588,723387.0
1589,723233.0
1590,721988.0
1591,721249.0
1592,722205.0
1593,723374.0
1594,723309.0
1595,722133.0
1596,721231.0
1597,722054.0
1598,723395.0
1599,723170.0
1600,721905.0
1601,721013.0
1602,722085.0
1603,723528.0
1604,723480.0
1605,721918.0
1606,721101.0
1607,721998.0
1608,723349.0
1609,723354.0
1610,722149.0
1611,721354.0
1612,722357.0
1613,723698.0
1614,723382.0
1615,722273.0
1616,721600.0
1617,722434.0
1618,723758.0
1619,723394.0
1620,722221.0
1621,721333.0
1622,722232.0
1623,723794.0
1624,723633.0
1625,722363.0
1626,721355.0
1627,722298.0
1628,723671.0
1629,723507.0
1630,722060.0
1631,721206.0
1632,722222.0
1633,723144.0
1634,722939.0
1635,721529.0
1636,720101.0
1637,720298.0
1638,721120.0
1639,719992.0
1640,718219.0
1641,717141.0
1642,717668.0
1643,718953.0
1644,718696.0
1645,717321.0
1646,716272.0
1647,717125.0
1648,718366.0
1649,715132.0
1650,467662.0
1651,40819.0
1652,-1586.0
1653,-1570.0
1654,-1592.0
1655,-1594.0
1656,-1580.0
1657,-1582.0
1658,-1571.0
1659,-1577.0
1660,-1584.0
1661,-1589.0
1662,-1581.0
1663,-1581.0
1664,-1576.0
1665,-1586.0
1666,-1581.0
1667,-1582.0
1668,-1590.0
1669,-1592.0
1670,-1602.0
1671,-1596.0
1672,-1582.0
1673,-1582.0
1674,-1565.0
1675,-1583.0
1676,-1591.0
1677,-1578.0
1678,-1582.0
1679,-1582.0
1680,-1579.0
1681,-1592.0
1682,-1582.0
1683,-1589.0
1684,-1597.0
1685,-986.0
1686,299738.0
1687,891960.0
1688,840350.0
1689,790025.0
1690,773406.0
1691,768649.0
1692,769441.0
1693,748383.0
1694,672079.0
1695,650293.0
1696,672069.0
1697,680626.0
1698,732876.0
1699,761304.0
1700,799176.0
1701,740421.0
1702,743129.0
1703,744262.0
1704,714976.0
1705,750446.0
1706,773248.0
1707,755702.0
1708,745913.0
1709,742860.0
1710,739843.0
1711,737581.0
1712,736978.0
1713,737170.0
1714,735135.0
1715,732131.0
1716,730818.0
1717,731234.0
1718,732076.0
1719,731392.0
1720,729804.0
1721,728702.0
1722,728926.0
1723,730098.0
1724,731199.0
1725,732097.0
1726,730864.0
1727,731598.0
1728,732621.0
1729,731192.0
1730,728912.0
1731,727753.0
1732,728793.0
1733,730093.0
1734,726409.0
1735,724379.0
1736,725106.0
1737,725981.0
1738,727254.0
