# Wink sensor recording
# Sensor: ADS1291
# Start timestamp millis: 1779205465283
# Start time: 2026-05-19 17:44:25
# Signals: ADS1291_EXG
# ADS1291 enabled: true
# ADS1291 sample_rate_hz: 250
# ADS1291 gain: 6
# ADS1291 mode: 1
# ADS1291 mode_label: EEG
sample_index,ADS1291_EXG
1539,137566.0
1540,136620.0
1541,136937.0
1542,138176.0
1543,138342.0
1544,137336.0
1545,136368.0
1546,136979.0
1547,138381.0
1548,138317.0
1549,137178.0
1550,136194.0
1551,136841.0
1552,138149.0
1553,138183.0
1554,136769.0
1555,135867.0
1556,136584.0
1557,138024.0
1558,138167.0
1559,136854.0
1560,135811.0
1561,136513.0
1562,137873.0
1563,138086.0
1564,136727.0
1565,135871.0
1566,136520.0
1567,137851.0
1568,138032.0
1569,136857.0
1570,136038.0
1571,136909.0
1572,138326.0
1573,138578.0
1574,137626.0
1575,136808.0
1576,137729.0
1577,138720.0
1578,138808.0
1579,137934.0
1580,136899.0
1581,137803.0
1582,138938.0
1583,139008.0
1584,137989.0
1585,136794.0
1586,137447.0
1587,138709.0
1588,138734.0
1589,137513.0
1590,136628.0
1591,137538.0
1592,138797.0
1593,138850.0
1594,137619.0
1595,136731.0
1596,137701.0
1597,139006.0
1598,139072.0
1599,138066.0
1600,137259.0
1601,138042.0
1602,139006.0
1603,139011.0
1604,137974.0
1605,137034.0
1606,137769.0
1607,138873.0
1608,138919.0
1609,137830.0
1610,136804.0
1611,137527.0
1612,138764.0
1613,138717.0
1614,137499.0
1615,136672.0
1616,137484.0
1617,138715.0
1618,138732.0
1619,137409.0
1620,136401.0
1621,137034.0
1622,138208.0
1623,138355.0
1624,137290.0
1625,136481.0
1626,137174.0
1627,138445.0
1628,138558.0
1629,137388.0
1630,136405.0
1631,137014.0
1632,138217.0
1633,138329.0
1634,137169.0
1635,136298.0
1636,136860.0
1637,138160.0
1638,138203.0
1639,136708.0
1640,135663.0
1641,136289.0
1642,137406.0
1643,136996.0
1644,135825.0
1645,134733.0
1646,134988.0
1647,135938.0
1648,135683.0
1649,134525.0
1650,133742.0
1651,134236.0
1652,135330.0
1653,135384.0
1654,134532.0
1655,133744.0
1656,134505.0
1657,135645.0
1658,135754.0
1659,134766.0
1660,134000.0
1661,134857.0
1662,136404.0
1663,136636.0
1664,135486.0
1665,134658.0
1666,135702.0
1667,137166.0
1668,137259.0
1669,136252.0
1670,135705.0
1671,136664.0
1672,137852.0
1673,137895.0
1674,136874.0
1675,135923.0
1676,136787.0
1677,137934.0
1678,137995.0
1679,136849.0
1680,135991.0
1681,137000.0
1682,138363.0
1683,138445.0
1684,137105.0
1685,136306.0
1686,137194.0
1687,138328.0
1688,138466.0
1689,137637.0
1690,136953.0
1691,137706.0
1692,138723.0
1693,138796.0
1694,137853.0
1695,136987.0
1696,137147.0
1697,120248.0
1698,111361.0
1699,117874.0
1700,121285.0
1701,124239.0
1702,126639.0
1703,127699.0
1704,127256.0
1705,127383.0
1706,128701.0
1707,129974.0
1708,129951.0
1709,129339.0
1710,129080.0
1711,129499.0
1712,130266.0
1713,130346.0
